query_file,NumberOfLines,NumberOfKeywords,Keywords, ,qlever_NumberOfResult,qlever_Class,qlever_Time,qlever_Error,  ,fuseki_NumberOfResult,fuseki_Class,fuseki_Time,fuseki_Error,   ,neptune_NumberOfResult,neptune_Class,neptune_Time,neptune_Error,    ,stardog_NumberOfResult,stardog_Class,stardog_Time,stardog_Error,     ,graphdb_NumberOfResult,graphdb_Class,graphdb_Time,graphdb_Error,      ,rdfox_NumberOfResult,rdfox_Class,rdfox_Time,rdfox_Error,       ,rdfox_adjusted_NumberOfResult,rdfox_adjusted_Class,rdfox_adjusted_Time,rdfox_adjusted_Error,        ,median,Arithmetic Mean,std,results_std
Query_252.sparql,8,11,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 2, 'filter': 2, 'TermFunc': 2, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 2290 : filter (lang(?politician_label) = ""en"") .}
  OPTIONAL {?cause rdfs:label ?cause_of_death_label filter (lang(?cause_of_death_label) = ""en"").}
}
ORDER BY ASC (?politician)", ,3106.0,Success,9.0264724,, ,3106.0,Success,0.9124735,, ,3106.0,Success,0.646845,, ,3106.0,Success,0.376784,, ,3106.0,Success,1.1207336,, ,3106.0,Success,0.451095274,, ,0.9124735,87.50491482485714,226.01053031799304,0.0
Query_253.sparql,9,11,"{'select': 1, 'where': 1, 'optional': 3, 'bind': 1, 'DateFunc': 2, 'as': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: [ ps:P39 wd:Q19546 ; pq:P580 ?startTime ] .
  OPTIONAL { ?link wdt:P569 ?dateOfBirth }
  OPTIONAL { ?link wdt:P18 ?picture }
  OPTIONAL { ?link wdt:P570 ?dateOfDeath }
  BIND(YEAR(?dateOfDeath) - YEAR(?dateOfBirth) as ?age)
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],fr,en"" }
}
ORDER BY DESC(?startTime)", ,,Timeout,600.0,Query timed out, ,414.0,Success,0.0709923,, ,414.0,Success,0.0229932,, ,414.0,Success,0.0165347,, ,414.0,Success,0.0027946,, ,414.0,Success,0.001124827,, ,0.0229932,171.44491994671426,292.75885464044705,0.0
Query_254.sparql,20,10,"{'select': 1, 'where': 1, 'bind': 1, 'DateFunc': 4, 'as': 1, 'filter': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [
           ps:P39 wd:Q19546;
           pq:P580 ?p2s;
           pq:P582 ?p2e;
           pq:P1365 ?pope1;
           pq:P1366 ?pope3
         ].
  ?pope1 p:P39 [
           ps:P39 wd:Q19546;
           pq:P582 ?p1e
         ].
  ?pope3 p:P39 [
           ps:P39 wd:Q19546;
           pq:P580 ?p3s
         ].
  BIND(YEAR(?p2s) AS ?year).
  FILTER(YEAR(?p2e) = ?year && YEAR(?p1e) = ?year && YEAR(?p3s) = ?year).
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
ORDER BY ?year", ,21.0,Success,0.0498805,, ,21.0,Success,0.0897448999999999,, ,21.0,Success,0.0163905,, ,21.0,Success,0.0175202,, ,21.0,Success,0.0026549,, ,21.0,Success,0.001068597,, ,0.0175202,85.73960851385716,226.76751966468552,0.0
Query_255.sparql,10,13,"{'select': 1, 'SetFunc': 3, 'as': 3, 'where': 1, 'optional': 1, 'groupby': 1, 'Order': 2, 'limit': 1}", ,,Error,600.0,"BAD QUERY (Groupby variable ?fatherLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))", ,,Error,600.0,Parse error: Variable used when already in-scope: ?father in ((AGG ?.0 SAMPLE(?father)) AS ?father), ,1.0,Success,0.0200875,, ,1.0,Success,0.0049163,, ,1.0,Success,0.0028833,, ,1.0,Success,0.0012476,, ,1.0,Success,0.000502159,, ,0.0049163,171.43280526557143,292.767129697887,0.0
Query_256.sparql,11,17,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'PropertyPath': 1, 'optional': 2, 'bind': 2, 'if': 1, 'bound': 1, 'DateFunc': 1, 'as': 2, 'NumbericFunc': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 2007 : FILTER (?start >= ""1815-01-01T00:00:00Z""^^xsd:dateTime) .
  ?position wdt:P279* wd:Q15135541 .
  OPTIONAL { ?position_statement pq:P582 ?x }
  OPTIONAL { ?item wdt:P18 ?picture }
  bind(if(bound(?x), ?x, NOW()) as ?end )
  bind(floor(?end - ?start) as", ,,Timeout,600.0,Query timed out, ,197.0,Success,0.0453347,, ,197.0,Success,0.0137507,, ,197.0,Success,0.0188232999999999,, ,197.0,Success,18.1176542,, ,197.0,Success,7.292355816,, ,7.292355816,175.0697026737143,290.3548475244995,0.0
Query_257.sparql,10,11,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1, 'PropertyPath': 1, 'optional': 2, 'filter': 2, 'bound': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Expected ')' but got '||' in the input at pos 2157 : || !Bound(?dissolved) )
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
  OPTIONAL { ?h wdt:P625 ?coor } .
}
ORDER BY ?inception", ,498.0,Success,0.1346394,, ,498.0,Success,0.2450631,, ,498.0,Success,0.0633186999999999,, ,498.0,Success,0.0635622999999999,, ,498.0,Success,0.0084920999999999,, ,498.0,Success,0.00341807,, ,0.0635622999999999,85.78835623857141,226.74603703045597,0.0
Query_258.sparql,9,8,"{'select': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'filter': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?date) as ?year)
        ?population     (?objectLabel as ?Location)
WHERE
{
        wd:Q458 wdt:P150 ?object .   # European Union  contains administrative territorial entity
        ?object p:P1082 ?populationStatement .
        ?populationStatement    ps:P1082 ?population
        ; pq:P585 ?date .
        #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }               
  FILTER (YEAR(?date) >= 1960)
}
ORDER BY ?objectLabel ?year", ,1197.0,Success,0.0722643999999999,, ,1197.0,Success,0.077856,, ,1197.0,Success,0.0209566,, ,1197.0,Success,0.0348037,, ,1197.0,Success,0.0026193,, ,1197.0,Success,0.001054268,, ,0.0348037,85.7442220382857,226.7654851939529,0.0
Query_259.sparql,5,4,"{'select': 1, 'where': 1, 'filter': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1907 : filter (lang(?label) = ""en"")
}", ,1211.0,Success,0.0542611999999999,, ,1211.0,Success,0.1410811,, ,1211.0,Success,0.0465068,, ,1211.0,Success,0.0258339,, ,1211.0,Success,0.0067922999999999,, ,1211.0,Success,0.002733901,, ,0.0465068,85.75388702871429,226.761226016965,0.0
Query_261.sparql,11,12,"{'select': 1, 'StringFunc': 1, 'as': 1, 'where': 1, 'values': 1, 'optional': 5, 'PropertyPath': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: CONCAT(""injured: "",str(?injured)) as ?injuredl) (concat(""dead: "",str(?dead)) as ?deadl) ?date ?image
WHERE
{
        ?h wdt:P31 ?attack. 
    values (?attack) {
      (wd:Q18493502)
      (wd:Q217327)
     
     
    }
    optional {    ?h wdt:P1339 ?injured . }
    optional {    ?h wdt:P1120 ?dead. }
    optional {    ?h wdt:P276?/wdt:P625 ?location }
    optional {    ?h wdt:P585 ?date }
    optional {    ?h wdt:P18 ?image }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
}", ,495.0,Success,0.04035,, ,495.0,Success,0.0555536,, ,,Timeout,600.0,Incomplete result, ,495.0,Success,0.0141926,, ,495.0,Success,0.0042102,, ,495.0,Success,0.001694606,, ,0.04035,171.44514300085712,292.7587019846042,0.0
Query_262.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}", ,744.0,Success,0.004055,, ,744.0,Success,31.6508305,, ,744.0,Success,0.0886126,, ,744.0,Success,0.030189,, ,744.0,Success,0.0167775,, ,744.0,Success,0.0031799,, ,744.0,Success,0.00127991,, ,0.0167775,4.542132058571429,11.953851534988479,0.0
Query_263.sparql,8,6,"{'select': 1, 'filter': 2, 'bind': 1, 'DateFunc': 1, 'as': 1}", ,,,0.0011283,, ,,,67.6910332,, ,,,0.0174982,, ,,,0.0063494,, ,,,0.0054983,, ,,,0.0011061,, ,,,0.000445205,, ,0.0054983,9.674722672142861,25.582788952833408,
Query_264.sparql,13,12,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'values': 2, 'PropertyPath': 2, 'filter': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Error in SELECT: unexpected token: {", ,,Error,600.0,File is empty, ,0.0,Success,0.0195876,Empty Response, ,1.0,Success,0.0044678,, ,0.0,Success,0.0030865,Empty Response, ,0.0,Success,0.0014033,Empty Response, ,0.0,Success,0.000564828,Empty Response, ,0.0044678,171.432730004,292.76718110672846,0.44721359549995804
Query_265.sparql,4,2,"{'select': 1, 'where': 1}", ,26.0,Success,0.0014417,, ,26.0,Success,0.0059481,, ,26.0,Success,0.0160837,, ,26.0,Success,0.0028497,, ,26.0,Success,0.0017346,, ,26.0,Success,0.0010067,, ,26.0,Success,0.000405197,, ,0.0017346,0.004209956714285714,0.005543538373423203,0.0
Query_266.sparql,8,7,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 2, 'Order': 1}", ,,Error,600.0,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P279>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))", ,2.0,Success,14.3891737,, ,2.0,Success,0.0795394,, ,2.0,Success,0.0320847,, ,2.0,Success,0.0146337999999999,, ,2.0,Success,0.2214478,, ,2.0,Success,0.08913274,, ,0.08913274,87.83228744857142,225.9076278203458,0.0
Query_267.sparql,8,4,"{'select': 1, 'where': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: [
            rdf:type wdno:P27;
            pq:P580 ?start;
            pq:P582 ?end
          ].
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
ORDER BY DESC(?end - ?start)", ,20.0,Success,71.8956594,, ,20.0,Success,0.0297516,, ,20.0,Success,0.0063707,, ,20.0,Success,0.006063,, ,20.0,Success,0.0022654,, ,20.0,Success,0.000911824,, ,0.0063707,95.99157456057146,223.85572366396454,0.0
Query_268.sparql,9,4,"{'select': 1, 'where': 1, 'filter': 2}", ,,Error,600.0,"BAD QUERY (Could not find a suitable execution tree. Likely cause: Queries that require joins of the full index with itself are not supported at the moment.; in ../src/engine/QueryPlanner.cpp, line 2287, function std::vector<std::vector<QueryPlanner::SubtreePlan> > QueryPlanner::fillDpTab(const QueryPlanner::TripleGraph&, const std::vector<SparqlFilter>&, const std::vector<std::vector<QueryPlanner::SubtreePlan> >&))", ,101.0,Success,0.6183893,, ,101.0,Success,0.3640999,, ,101.0,Success,0.0357466,, ,101.0,Success,0.104058,, ,101.0,Success,0.1573559,, ,101.0,Success,0.06333575,, ,0.1573559,85.90614077857143,226.69417750498602,0.0
Query_269.sparql,7,12,"{'select': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'minus': 1, 'PropertyPath': 1, 'optional': 2, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?start_time) AS ?start) (YEAR(?end_time) AS ?end) ?namedLabel ?namedDescription WHERE {
?era wdt:P31 wd:Q11514315; wdt:P361 wd:Q130436; # eras of the history of Japan
  wdt:P580 ?start_time.
MINUS { ?era wdt:P2348/wdt:P361 wd:Q130436 } # exclude sub-eras
OPTIONAL { ?era wdt:P582 ?end_time } # optional end-time to make sure we include the current era
OPTIONAL { ?era wdt:P138 ?named }
#SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
} ORDER BY ?start DESC(?end)", ,15.0,Success,0.0110156,, ,15.0,Success,0.0209486,, ,15.0,Success,0.0059324,, ,15.0,Success,0.0037856,, ,15.0,Success,0.0020162,, ,15.0,Success,0.000811521,, ,0.0059324,85.72064427442855,226.7758800485159,0.0
Query_270.sparql,4,6,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1, 'Order': 1}", ,,Error,600.0,"NOT YET IMPLEMENTED (The property path ((<http://www.wikidata.org/prop/direct/P22>)|(<http://www.wikidata.org/prop/direct/P25>))* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))", ,11809.0,Success,0.7164703,, ,11809.0,Success,2.8942622,, ,11809.0,Success,0.1737417,, ,11809.0,Success,0.3996528,, ,11809.0,Success,0.0489115,, ,11809.0,Success,0.019686879,, ,0.3996528,86.32181791128572,226.5130198757001,0.0
Query_271.sparql,3,3,"{'select': 1, 'where': 1, 'PropertyPath': 1}", ,14.0,Success,0.0014639,, ,14.0,Success,0.0043874,, ,14.0,Success,0.015992,, ,14.0,Success,0.0024771999999999,, ,14.0,Success,0.0015181,, ,14.0,Success,0.0009657,, ,14.0,Success,0.000388694,, ,0.0015181,0.0038847134285714137,0.0054927856317897265,0.0
Query_272.sparql,8,5,"{'select': 1, 'where': 1, 'optional': 2, 'Order': 1}", ,,Error,600.0,"CHECK FAILED (Variable could not be mapped to result column. Var: ?placeLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)", ,5.0,Success,0.0309518999999999,, ,5.0,Success,0.0624843,, ,5.0,Success,0.0291049,, ,5.0,Success,0.0087668,, ,5.0,Success,0.0025431,, ,5.0,Success,0.001023598,, ,0.0291049,85.73355351400001,226.77018851942367,0.0
Query_273.sparql,8,11,"{'select': 1, 'SetFunc': 3, 'as': 3, 'where': 1, 'optional': 2, 'groupby': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [ wdt:P527 ?item; wdt:P361 ?pb ].
  ?pb wdt:P31 wd:Q76598130.
  ?item wdt:P625 ?coord.
  OPTIONAL { ?item wdt:P373 ?cat. }
  OPTIONAL { ?item wdt:P18 ?img. }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""de"". }
} GROUP BY ?item ?itemLabel ?pbLabel", ,,Error,600.0,Parse error: Variable used when already in-scope: ?cat in ((AGG ?.0 SAMPLE(?cat)) AS ?cat), ,160.0,Success,0.0282804999999999,, ,160.0,Success,0.0083649,, ,160.0,Success,0.0049067,, ,160.0,Success,0.0019169999999999,, ,160.0,Success,0.000771593,, ,0.0083649,171.43489152757144,292.76570457922287,0.0
Query_274.sparql,13,9,"{'select': 1, 'distinct': 1, 'as': 1, 'where': 1, 'PropertyPath': 1, 'optional': 3, 'Order': 1}", ,,Error,600.0,"NOT YET IMPLEMENTED (The property path (<http://www.wikidata.org/prop/direct/P131>)* can evaluate to the empty path which is not yet supported.; in ../src/engine/QueryPlanner.cpp, line 1487, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedFromPropertyPathTriple(const SparqlTriple&))", ,42.0,Success,0.1187609999999999,, ,42.0,Success,1.186291,, ,42.0,Success,36.0512431,, ,42.0,Success,0.0274915999999999,, ,42.0,Success,0.0060281,, ,42.0,Success,0.00242631,, ,0.1187609999999999,91.0560344442857,224.81944772659514,0.0
Query_275.sparql,11,8,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 3, 'Order': 2}", ,,Error,600.0,"BAD QUERY (Triples should have at least one variable. Not the case in: {s: <http://www.bigdata.com/queryHints#Query>, p: <http://www.bigdata.com/queryHints#optimizer>, o: ""None""}; in ../src/engine/QueryPlanner.cpp, line 1177, function std::vector<QueryPlanner::SubtreePlan> QueryPlanner::seedWithScansAndText(const QueryPlanner::TripleGraph&, const std::vector<std::vector<QueryPlanner::SubtreePlan> >&))", ,0.0,Success,0.0044385,Empty Response, ,0.0,Success,0.0179377,Empty Response, ,0.0,Success,0.0034248,Empty Response, ,0.0,Success,0.0021697,Empty Response, ,0.0,Success,0.0013292999999999,Empty Response, ,0.0,Success,0.000535043,Empty Response, ,0.0034248,85.71854786328569,226.7768044522406,0.0
Query_276.sparql,5,4,"{'select': 1, 'where': 1, 'PropertyPath': 2}", ,72.0,Success,0.0023044,, ,72.0,Success,0.3102694,, ,72.0,Success,0.3052210999999999,, ,72.0,Success,0.0174704,, ,72.0,Success,0.0987408,, ,72.0,Success,0.0051129,, ,72.0,Success,0.002057942,, ,0.0174704,0.10588242028571425,0.1420328950011762,0.0
Query_277.sparql,8,6,"{'select': 1, 'where': 1, 'PropertyPath': 3, 'optional': 1}", ,,Error,600.0,"ParseException, cause: Expected 'union' but got 'optional' in the input at pos 2184 : OPTIONAL { ?item wdt:P18 ?image } # Optionally with an image

  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en,fr"" }
}", ,1404.0,Success,9.8304625,, ,1404.0,Success,0.1364289,, ,1404.0,Success,2.7800218,, ,1404.0,Success,0.077551,, ,1404.0,Success,0.005828,, ,1404.0,Success,0.00234577,, ,0.1364289,87.54751970999999,225.99867762483078,0.0
Query_278.sparql,11,11,"{'select': 2, 'SetFunc': 1, 'as': 1, 'where': 2, 'distinct': 1, 'groupby': 1, 'Order': 2, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: [
        ps:P161 ?actor;
        pq:P453 ?character
      ].
      #?character wdt:P31 wd:Q5. # uncomment to filter for real people
    }
  }
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}
GROUP BY ?character ?characterLabel
ORDER BY DESC(?count)
LIMIT 25", ,25.0,Success,13.9967486,, ,25.0,Success,0.4970219,, ,25.0,Success,3.1173904,, ,25.0,Success,0.2515292999999999,, ,25.0,Success,0.1426137999999999,, ,25.0,Success,0.057402055,, ,0.4970219,88.29467229357145,225.69681615599686,0.0
Query_279.sparql,4,3,"{'select': 1, 'where': 1, 'limit': 1}", ,1000.0,Success,0.0021308,, ,1000.0,Success,0.0074027,, ,1000.0,Success,0.0229579,, ,1000.0,Success,0.0067499,, ,1000.0,Success,0.0043754,, ,1000.0,Success,0.001994,, ,1000.0,Success,0.000802585,, ,0.0043754,0.006630469285714287,0.0076156531953451125,0.0
Query_280.sparql,9,10,"{'select': 1, 'where': 1, 'optional': 1, 'bind': 2, 'DateFunc': 2, 'as': 2, 'limit': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?dob) as ?yob) . #if available: year
  BIND(YEAR(?dod) as ?yod) .
  #SERVICE wikibase:label {
#    bd:serviceParam wikibase:language ""en"" .
#  }
}
LIMIT 88", ,88.0,Success,0.0540633,, ,88.0,Success,0.2525573,, ,88.0,Success,0.0051529,, ,88.0,Success,0.0034541,, ,88.0,Success,0.002204,, ,88.0,Success,0.00088711,, ,0.0051529,85.7597598157143,226.75864993667273,0.0
Query_281.sparql,15,12,"{'select': 1, 'distinct': 1, 'where': 1, 'minus': 2, 'PropertyPath': 5, 'filter': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: [
            ps:P161 ?actor;
            pq:P453 ?character
          ];
          wdt:P577 ?movie1Publication.
  ?movie2  p:P161 [
            ps:P161 ?actor;
            pq:P453 ?character
          ];
          wdt:P577 ?movie2Publication.
  MINUS{?movie1 wdt:P31/wdt:P279? wd:Q24856} # Not a series
  MINUS{?movie2 wdt:P31/wdt:P279? wd:Q24856} # Not a series
  FILTER(?character != wd:Q18086706). # Not as ""themselves""
  FILTER(?movie1Publication + ""P40Y""^^xsd:duration < ?movie2Publication) # 40 years between them
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}", ,24.0,Success,97.5952928,, ,24.0,Success,8.462482,, ,24.0,Success,43.2415045,, ,24.0,Success,41.0799239,, ,24.0,Success,12.1297024,, ,24.0,Success,4.882205216,, ,41.0799239,115.3415872594286,216.1014561052225,0.0
Query_282.sparql,10,15,"{'select': 1, 'distinct': 1, 'where': 1, 'union': 2, 'optional': 2, 'filter': 2, 'TermFunc': 2, 'groupby': 1, 'having': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected a token of type IRI but got a token of type KEYWORD (union) in the input at pos 1897 : UNION { ?s wdt:P106 wd:Q49757 . }
  ?s wdt:P27 ?pl .
  ?s wikibase:sitelinks ?linkcount .
  OPTIONAL {
     ?s rdfs:label ?writer filter (lang(?writer) = ""en"").
   }
    OPTIONAL {
     ?pl rdfs:label ?place filter (lang(?place) = ""en"").
   }
} GR", ,0.0,Success,3.9843455,Empty Response, ,0.0,Success,1.2147942,Empty Response, ,0.0,Success,8.5517659,Empty Response, ,0.0,Success,1.0013453,Empty Response, ,0.0,Success,0.9164215,Empty Response, ,0.0,Success,0.368859654,Empty Response, ,1.2147942,88.00536172199999,225.78671948304796,0.0
Query_283.sparql,8,6,"{'select': 1, 'where': 1, 'optional': 1, 'bind': 1, 'DateFunc': 1, 'as': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: YEAR(?dob) as ?birthyear)
#SERVICE wikibase:label {  bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"" }
}", ,2143.0,Success,0.8974499,, ,2143.0,Success,0.4752943,, ,2143.0,Success,0.5601116,, ,2143.0,Success,0.2693058,, ,2143.0,Success,0.2021829,, ,2143.0,Success,0.081378617,, ,0.4752943,86.06938901671428,226.62225802424464,0.0
Query_284.sparql,9,8,"{'select': 1, 'where': 1, 'values': 1, 'filter': 2, 'TermFunc': 1, 'optional': 1, 'PropertyPath': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1937 : FILTER (?date < ""1830-01-01T00:00:00Z""^^xsd:dateTime) .
  ?item rdfs:label ?label filter (lang(?label) = ""en"")

  OPTIONAL {
    ?item (wdt:P291|wdt:P840) ?place .  # publication or narration place is ?place
    ?place wdt:P625 ?coord
  }
}", ,2759.0,Success,1.3572985,, ,2759.0,Success,0.5272781,, ,2765.0,Success,23.7266159,, ,2759.0,Success,0.4190781,, ,2759.0,Success,0.3378682,, ,2759.0,Success,0.135991951,, ,0.5272781,89.5005901072857,225.27497695475694,2.449489742783178
Query_285.sparql,10,12,"{'select': 1, 'distinct': 1, 'SetFunc': 2, 'as': 2, 'where': 1, 'optional': 2, 'filter': 1, 'TermFunc': 1, 'groupby': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 164 : filter (lang(?genre_label) = ""en"").
  }

  OPTIONAL {
    ?book wdt:P577 ?publicationDate .
  }
  #SERVICE wikibase:label {
#    bd:serviceParam wikibase:language ""en"" .
#  }
} group by ?book ?bookLabel ?authorLabel", ,75.0,Success,0.0094606999999999,, ,75.0,Success,0.0393081,, ,75.0,Success,45.957022900000005,, ,75.0,Success,0.0044852,, ,75.0,Success,0.001625,, ,75.0,Success,0.000654063,, ,0.0094606999999999,92.28750799471426,224.53402143421647,0.0
Query_286.sparql,8,10,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'filter': 1, 'StringFunc': 2, 'optional': 1, 'limit': 1}", ,,Error,600.0,"ASSERT FAILED (ad_utility::startsWith(literal, ""\"""") || ad_utility::startsWith(literal, ""'""); in ../src/parser/RdfEscaping.cpp, line 194, function std::string RdfEscaping::normalizeRDFLiteral(std::string_view))", ,,Timeout,600.0,Query timed out, ,,Timeout,600.0,"{""code"":""TimeLimitExceededException"",""requestId"":""22bf736a-e361-6725-1b9d-b524da1e44e9"",""detailedMessage"":""Operation terminated (deadline exceeded)""}", ,0.0,Success,0.0949166999999999,Empty Response, ,0.0,Success,0.0178091,Empty Response, ,0.0,Success,0.0013802,Empty Response, ,0.0,Success,0.000555531,Empty Response, ,0.0949166999999999,257.15923736157146,320.6981695732667,0.0
Query_287.sparql,7,11,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 106 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ORDER BY DESC(?labelcount)", ,165576.0,Success,25.3811234,, ,165576.0,Success,6.5058139,, ,165576.0,Success,7.3627854,, ,165576.0,Success,10.4256042,, ,165576.0,Success,1.4473496,, ,165576.0,Success,0.582558214,, ,7.3627854,93.1007478162857,223.67298315420396,0.0
Query_288.sparql,5,5,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1876 : filter (lang(?desc) = ""en"").
   }
 }", ,104.0,Success,0.0093666,, ,104.0,Success,0.0557725999999999,, ,104.0,Success,0.0086166,, ,104.0,Success,0.0078033999999999,, ,104.0,Success,0.0018525,, ,104.0,Success,0.000745631,, ,0.0086166,85.72630819014284,226.77338318464658,0.0
Query_289.sparql,7,11,"{'select': 1, 'SetFunc': 1, 'distinct': 1, 'as': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 104 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ORDER BY DESC(?labelcount)", ,172.0,Success,0.0553935,, ,172.0,Success,0.0515526,, ,172.0,Success,0.0361352999999999,, ,172.0,Success,0.0419844,, ,172.0,Success,0.0053074,, ,172.0,Success,0.002136229,, ,0.0419844,85.74178706128573,226.76655782546214,0.0
Query_290.sparql,7,8,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1954 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ?linkcount ORDER BY DESC(?linkcount)", ,0.0,Success,0.008334,Empty Response, ,0.0,Success,0.0191953999999999,Empty Response, ,1.0,Success,0.0037346999999999,, ,0.0,Success,0.0019187,Empty Response, ,0.0,Success,0.0010553,Empty Response, ,0.0,Success,0.000424758,Empty Response, ,0.0037346999999999,85.71923755114285,226.77650034501576,0.408248290463863
Query_291.sparql,7,8,"{'select': 1, 'where': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1952 : filter (lang(?desc) = ""en"").
   }
 } GROUP BY ?s ?desc ?linkcount ORDER BY DESC(?linkcount)", ,0.0,Success,0.1272667999999999,Empty Response, ,0.0,Success,0.2527196,Empty Response, ,1.0,Success,0.0770346,, ,0.0,Success,0.0359262,Empty Response, ,0.0,Success,0.0138483,Empty Response, ,0.0,Success,0.005573941,Empty Response, ,0.0770346,85.78748134871428,226.74642364647792,0.408248290463863
